,Unnamed: 0,Node ID,MESSAGE,merge,Dismay,Excite
2738,20,1.3382730891053548e+18,"RT @JenniferJJacobs: NEW: Trump, Pence and other top U.S. officials will be offered the newly-approved coronavirus vaccine starting tomorrow, sources say. Essential personnel in WH and certain officials in three branches of govt vaccinated within next 10 days.",Explain,0,0
2739,21,1.33826762829346e+18,ÚLTIMA HORA: Las autoridades sanitarias de EE.UU. autorizan la administración de la vacuna de Pfizer y BioNTech contra el covid-19 https://t.co/Lu5net7eQL #DisciplinaColectiva,—,0,0
2740,22,1.3382731315685253e+18,"RT @toky0_martian: They’ve fast tracked a vaccine not because it’s killing people, but as an excuse to not provide aid for the citizens who…","Dismay, Neutralize",1,0
2741,23,1.338273708171952e+18,"TCF Center to be primary COVID-19 vaccination site in Detroit, counties preparing sites https://t.co/9eNG6pxiJ0 via @freep",—,0,0
2742,24,1.3380276126988657e+18,"How do COVID-19 vaccines work? How are we making sure they are safe? How are they developed, authorised and put on the market?  Answers to your questions in our Twitter moment.  #SafeVaccines #VaccinesWork https://t.co/9QTg0u6LE3","Engage, Explain",0,0
2743,25,1.3382737273525985e+18,"RT @petemuntean: Breaking - UPS and FedEx trucks carrying the first U.S. shipment of coronavirus vaccine have left Pfizer’s facility near Kalamazoo, Michigan. https://t.co/Cf32ki9gCF",—,0,0
2744,26,1.3382736951655383e+18,RT @Meidas_UWisco: So while they lie to us and downplay the virus they’re gonna be among to first to get the vaccine? Fuck that,"Dismay, Neutralize",1,0
2745,27,1.3382734128216924e+18,RT @TeaPainUSA: Why do COVID-Truthers need a vaccine?,Neutralize,0,0
2746,28,1.3382732966646825e+18,RT @3days3nights: Think logically.   Operation Warp Speed was never about a COVID-19 vaccine.   It was always about creating the missing military infrastructure to BE BEST in the world at rapidly countering &amp; defeating [their] future bioweapons.  [They] have long threatened the Samson Option.,"Engage, Distort, Distract, Neutralize",0,0
2747,29,1.3382731950197596e+18,"RT @WakeAustralia: Other vital firms such as Pfizer, AstraZeneca and GlaxoSmithKline employ hundreds of Communist Party members, giving the…","Distort, Neutralize",0,0
2748,30,1.3382732702279844e+18,"RT @ThisWeekABC: New Jersey Gov. Phil Murphy says despite “good news” on a COVID-19 vaccine, “the next number of weeks are going to be hell, I fear, so we’re begging with people to please, please, please don’t let your guard down even when you’re in private settings.” https://t.co/vrNmCVPCkt https://t.co/IC2cWxO4O5",Enhance,0,0
2749,31,1.3382735644080333e+18,Covid-19 vaccine: Australia stops trials after volunteers develop antibodies for HIV - The Hindu BusinessLine https://t.co/gCMnyAkD43,Distort,0,0
2750,32,1.338273126858117e+18,"RT @kelbelle10: BREAKING: WH staff will be among the first getting Covid-19 vaccine.   Sure... that makes sense. The people who never wore a mask or did anything to help stop the spread, get it first.","Dismay, Neutralize",1,0
2751,33,1.338267856245502e+18,I'm not getting no fucking COVID-19 vaccine &amp; i said just WTF I SAID.,Dismay,1,0
2752,34,1.3382727165671465e+18,RT @Just1Journalist: Anybody who failed to wear a mask at #WhiteHouse events in the past 6 months SHOULD NOT be first to get the vaccine. h…,"Dismay, Neutralize",1,0
2753,35,1.338273201248473e+18,RT @HonorJustLoyal: Kizzmekia Corbett praised as key scientist behind COVID-19 vaccine https://t.co/XTnXuiMUUw,"Enhance, Back",0,0
2754,36,1.3382727711309783e+18,"RT @micket123: The woman pictured is Dr. Kizzmekia Corbett. She is the lead scientist for coronavirus vaccine research at the National Institute of Allergy and Infectious Diseases/National Institute of Health, where Dr. Fauci is the director. She helped Moderna develop its vaccine she’s only 34 https://t.co/hLNW3S9oCm","Enhance, Back",0,0
2755,37,1.338273281762181e+18,"@SenMarkKelly It is obscene and completely immoral in my judgement, that the reckless #WhiteHouse staff and Members of #Congress are bucking the line to get the #Pfizervaccine  as front line #healthcareworkers, dying by the dozen, have to wait.   #Covid19 #WearAMask","Dismay, Back, Neutralize",1,0
2756,38,1.3382732430571192e+18,RT @DiseaseEcology: Who should be vaccinated next? 1st batch Pfizer/BioNTech vaccine is shipping &amp; will go to HCW + nursing homes as it sho…,"Engage, Back",0,0
2757,39,1.338273421940167e+18,RT @briciosegovia: Trump comparte un video grabado en el que anuncia que ya ha comenzado la distribución de la vacuna de @pfizer contra el…,Enhance,0,0
2758,40,1.3382730902251807e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…","Explain, Dismay",1,0
2759,41,1.338208069596164e+18,"Coronavirus vaccines ON THE WAY!   Trucks carrying the vaccine have left Pfizer’s facility near Kalamazoo, Michigan. FDA says they hope the first doses are doled out Monday.    https://t.co/qppGsSHHNh",Enhance,0,0
2760,42,1.3382726257899848e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…","Explain, Dismay",1,0
2761,43,1.338272700045914e+18,Vaccines began shipping today. Science and scientists are to thank.,"Excite, Back",0,1
2762,44,1.3382725605265285e+18,"RT @Fight4_America: 4 volunteers develop FACIAL PARALYSIS after taking Pfizer Covid-19 jab, prompting FDA to recommend ‘surveillance for cases’ — RT USA News https://t.co/c9ccDhGxjE #PrideFamily @PrideNews1  #Pfizervaccine","Distort, Neutralize",0,0
2763,45,1.338273096231424e+18,"RT @freep: Minutes ago, trucks filled with #coronavirus vaccines departed the @pfizer facility in Portage, Mich., headed for distribution centers and airports. Crowds who gathered outside the facility cheered the departing @FedEx and @UPS trucks. https://t.co/F29rcw6WcV https://t.co/ZsTG2h5vJI","Excite, Back",0,1
2764,46,1.3382619360860692e+18,#Breaking: first truck with #coronavirus vaccine for U.S. about to roll out https://t.co/Rrp2FN24jO,—,0,0
2765,47,1.3382732113441505e+18,RT @JJohnsonLaw: Meanwhile the Queen says she won’t jump in line.   Members of White House staff to get early access to coronavirus vaccine https://t.co/lfnG1XUd0p,"Dismay, Back, Neutralize",1,0
2766,48,1.338273339857535e+18,"RT @riseupmelbourne: USA, The bizzare world we live in. Crowds have gathered outside the Vax centre in Michigan, cheering on the first shipments of the Covid19 Vax, a supposed cure, that won't stop you getting it, or spreading it. Still I'm the one labelled the Conspiracy Theorist  https://t.co/NOSOwne9Cj","Distort, Dismay, Neutralize",1,0
2767,49,1.3382729506429092e+18,RT @MariaTevesGonz: First trucks carrying the COVID-19 vaccine in the US have left the Pfizer facility  https://t.co/8bKxvye3ce,—,0,0
2768,50,1.338273748693168e+18,"After two healthcare workers experienced allergic reactions to COVID-19 vaccines administered in the United Kingdom, many Americans asked what this means for them. https://t.co/YLAyKeGGGD",Distort,0,0
2769,51,1.3382728135729684e+18,RT @CNNEE: Los primeros camiones de Pfizer con vacunas contra el coronavirus partieron el domingo de las instalaciones de la compañía. Se espera que lleguen a los 50 estados el lunes. https://t.co/rMvZUSFWXL,—,0,0
2770,52,1.33827287667644e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…","Explain, Dismay",1,0
2771,53,1.338272865100198e+18,Those who didn't believe it was real and didn't wear masks are getting the vaccine first.  The world becomes more upside down every damn day.,"Dismay, Neutralize",1,0
2772,54,1.3382734648771092e+18,"RT @MysterySolvent: Do you think high ranking government officials should be getting the Coronavirus vaccine before others, even though they refused to wear masks?","Engage, Dismay, Neutralize",1,0
2773,55,1.338272777581818e+18,RT @american2084: ‍♂️Raise your hand if you are mad that White House Staffers will be among the first to get the Covid-19 vaccine.,"Engage, Dismay, Neutralize",1,0
2774,56,1.3382731050730168e+18,RT @JustTheNews: COVID-19 vaccine shipments start in the U.S. following emergency use order https://t.co/YDWPnseko9 #JustTheNews @alexnitzberg,—,0,0
2775,57,1.338272517920678e+18,Will you be first or last in line for the COVID-19 vaccination? https://t.co/188lqvlvkg,Engage,0,0
2776,58,1.338273160249086e+18,"RT @MichaelCoudrey: Many Democrat Governors want to mandate their populations to take a Covid-19 vaccine, a virus with a 99.7% survival rat…","Explain, Neutralize",0,0
2777,59,1.3378145733411512e+18,"I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial for a #COVIDVaccine. I did not make the decision lightly; I am a wife and a mom to two young kids. Admittedly, my husband was not happy! #COVID19 1/18","Engage, Dismay",1,0
2778,60,1.3382727242009354e+18,RT @lisastark351: The people in the White House who have not taken this pandemic seriously shouldn’t be offered the vaccine yet. They shoul…,Neutralize,0,0
2779,61,1.3382732157229588e+18,@realDonaldTrump Wait. Why do we need a vaccine for a virus that is a hoax? You told Fox News on 7/19 that patients “have the sniffles” &amp; like a miracle it just goes away. So why the fuck do we need a vaccine? I don’t get it? You said the virus would just go away.  https://t.co/snPEmYiNqF,"Dismay, Neutralize",1,0
2780,62,1.338272965134332e+18,"During #Coronavirus #Vaccine Eve, a SNL Skit from 6 years ago about *loving* UPS and FedEx!  https://t.co/2TularjNOh","Excite, Enhance, Back",0,1
2781,63,1.3382733703166812e+18,RT @chipfranklin: White House staff gets early vaccine? I’m so mad I could spit. What about you?https://t.co/8fwHJn8oZT,"Engage, Dismay, Neutralize",1,0
2782,64,1.3382733724388188e+18,"RT @MichaelCoudrey: Many Democrat Governors want to mandate their populations to take a Covid-19 vaccine, a virus with a 99.7% survival rat…","Explain, Neutralize",0,0
2783,65,1.338272759223382e+18,RT @american2084: ‍♂️Raise your hand if you are mad that White House Staffers will be among the first to get the Covid-19 vaccine.,"Engage, Dismay, Neutralize",1,0
2784,66,1.3382735810678006e+18,"RT @chicagosmayor: This morning I joined @CapehartJ to talk about the equitable distribution of the COVID-19 vaccine and how Chicago is preparing.  Jonathan, thanks for having me on  #TheSundayShow debut and congrats!  https://t.co/UN0k3LeCZK","Excite, Back",0,1
2785,67,1.3382727361755914e+18,"RT @petemuntean: Breaking - UPS and FedEx trucks carrying the first U.S. shipment of coronavirus vaccine have left Pfizer’s facility near Kalamazoo, Michigan. https://t.co/Cf32ki9gCF",—,0,0
2786,68,1.338266607429296e+18,"8 Coronavirus Vaccines are Heading Towards Production, Here’s Which Ones are Abortion-Free   https://t.co/q5A0flyMim https://t.co/fUDGbGKBaA",Distort,0,0
2787,69,1.3382732365309665e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…","Explain, Dismay",1,0
2788,70,1.3382724954393846e+18,"Local lawmakers call on Cuomo, DOH to prioritize vaccines for EMS personnel.   ➡️ https://t.co/3lhIFDKOUq  #EMS #prioritize_vaccines #Covid-19 #ambulance_workers #healthcare #EMT https://t.co/Dhno9ib57W","Enhance, Back",0,0
2789,71,1.338272537420198e+18,"Com primeiras remessas da Pfizer, EUA dão início à vacinação contra covid-19 https://t.co/Ndk2hTAffN",—,0,0
2790,72,1.3382732207645778e+18,RT @Cartabellotta: #lockdown in #Germania per #Natale è una strategia per arrivare al #vaccineday senza troppa pressione sui servizi sanitari  #VaccinoAntiCovid  #COVIDー19,"Engage, Boost",0,0
2791,73,1.3382736430219387e+18,"RT @iamCJbru: People an hour after taking the Covid ""Vaccine"" #CovidVaccines #COVID19 #COVIDSecondWave https://t.co/d46qp7I8Xv","Distort, Dismay",1,0
2792,74,1.3382628830173798e+18,Tomorrow the electoral college will affirm @JoeBiden’s victory and the first COVID-19 vaccinations will begin.,Back,0,0
2793,75,1.338273223096537e+18,RT @TaisonBell: The Pfizer vaccine is now approved and will be distributed soon. Log in tomorrow for this very important discussion.,"Engage, Build",0,0
2794,76,1.3382730608735314e+18,.There are no words.#vaccine #Covid #Pfizer #Pigs,"Dismay, Neutralize",1,0
2795,77,1.337749347191046e+18,The vaccine does not prevent you from getting coronavirus or prevent you from spreading it to other people. So tell me again why we would get a vaccine? https://t.co/lHJQ51Mf4p,"Explain, Neglect",0,0
2796,78,1.338272628998599e+18,RT @99freemind: Another French doctor expresses shock at the high incidence of adverse reactions to this COVID vaccine. https://t.co/VQC7K2ffnZ,"Dismay, Neutralize",1,0
2797,79,1.3381762611689677e+18,"Capt. Houston Mills, UPS pilot &amp; U.S. Marines veteran, just flew the 1st U.S. COVID-19 vaccines to Worldport, our global ✈️ hub in Louisville, KY.  Tomorrow, we will deliver the vaccines across the country.  UPSers, you are saving lives. I am so proud of you. #DeliverWhatMatters https://t.co/MKqEiQp8q0","Excite, Back",0,1
2798,80,1.3382725294006518e+18,RT @Ugly_Anna: Funny how the same people who tried to downplay the virus wants the vaccine first lol,"Dismay, Neutralize",1,0
2799,81,1.3382730138176143e+18,"RT @JenniferJJacobs: NEW: Trump, Pence and other top U.S. officials will be offered the newly-approved coronavirus vaccine starting tomorrow, sources say. Essential personnel in WH and certain officials in three branches of govt vaccinated within next 10 days.",Explain,0,0
2800,82,1.338272512971395e+18,W.H. staffers to receive COVID-19 vaccine ahead of general public. Oh WAIT!  I thought Trump said the virus was a hoax. WTF?  Why do they need a vaccine  if it’s a hoax?,"Dismay, Neutralize",1,0
2801,83,1.3382729038806958e+18,"RT @gtconway3d: The vaccine requires a second dose, 21 to 28 days after the first. With 37 days left until they leave their jobs, this has…","Explain, Dismay",1,0
2802,84,1.338115462316626e+18,WATCH: The first COVID-19 vaccines for the U.S. were packed and shipped in trucks from the Pfizer plant in West Michigan this morning. https://t.co/tCE1z8O2Ov https://t.co/apGFRKwyTY,Engage,0,0
2803,85,1.3382730601017426e+18,COVID-19 Vaccine,Build,0,0
2804,86,1.338272630038786e+18,"RT @SusanKLivio: N.J. will give first doses of COVID-19 vaccine Tuesday morning in Newark, Murphy says by ⁦@KellyHeyboer⁩ ⁦@TedShermanSL⁩  https://t.co/GGIQrl2wED https://t.co/sXPWqcgouK",Enhance,0,0
2805,87,1.3382728710519153e+18,Really?!? it is supposed to be a hoax according to them. So why get the vaccine... before health workers!,"Dismay, Back, Neutralize",1,0
2806,88,1.3382725240529265e+18,"RT @agnesbinagwaho: #COVAX is a Solution for Equitable Global Distribution of #COVID19 Vaccines. It needs more support to succeed @JeremyFarrar #PeterPiot #Fauci #PaulFarmer @DrTedros @JNkengasong, remember since 25 years the fight of # PLWA for #ARVs and their right to live https://t.co/dKobuQQw3d","Engage, Boost",0,0
2807,89,1.338273265308078e+18,"Only 5. The rest have all had it by now.  Mayor Bowser's office arranged the vaccine distribution with Kaiser Permanente, which will get its first doses of the COVID-19 vaccine by Sunday. https://t.co/cKnEWZ9GiF",Engage,0,0
2808,90,1.3381246590915174e+18,The first trucks carrying a COVID-19 vaccine for widespread use in the U.S. have pulled out of a Michigan manufacturing facility. Shipments of the Pfizer vaccine will set in motion the biggest vaccination effort in American history. https://t.co/Bfp39mLb1g,Engage,0,0
2809,91,1.338273333981352e+18,"RT @DogginTrump: These fucking SuperSpreaders, who are responsible for countless deaths, get the first vaccines  Pisses me off https://t.co…","Dismay, Neutralize",1,0
2810,92,1.3382735912431452e+18,"RT @Reuters: The first shipments of COVID-19 vaccine left on trucks and planes early on Sunday, kicking off a historic effort to stop a surging pandemic https://t.co/RGflwBINHn https://t.co/Omx1pl0Rdp",Engage,0,0
2811,93,1.3382725816826798e+18,ALERT: Some in White House getting early access to COVID-19 vaccine - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/0BaFPqQq7K https://t.co/ic0TWXzhKk,"Dismay, Neutralize",1,0
2812,94,1.3382730856912036e+18,RT @mel_faith1: Ten years from now we’ll see commercials that say ‘if you took the COVID-19 vaccine in 2020/2021 you may be entitled to compensation’,Dismiss,0,0
2813,95,1.338155703660245e+18,If u are considering #COVIDー19 #vaccine...  &amp; do some RESEARCH  https://t.co/DR0qESwDPy,Engage,0,0
2814,96,1.3381472329656812e+18,Comenzó el operativo para distribuir el primer lote de vacunas Pfizer contra el covid-19 en EEUU - https://t.co/clDH3TnkHe,—,0,0
2815,97,1.3382730264844083e+18,RT @eugenegu: Getting the coronavirus vaccine does not mean you are safe to stop wearing masks and stop social distancing. We still don’t know how effective the vaccines are in the long term because there hasn’t been enough time to evaluate that. Complacency can be dangerous to public health.,Explain,0,0
2816,98,1.3381153475562824e+18,"Trucks hauling millions of doses of the first coronavirus vaccine have left the Pfizer grounds, the first step toward distributing it nationwide. @WOODTV https://t.co/lC0GoFin6S",Engage,0,0
2817,99,1.3382733224050074e+18,United States Pfizer vaccine shipments begin after emergency authorisation https://t.co/r9aaA4SO1s,—,0,0
2818,0,1.5024487074255217e+18,RT @Euan_MacDonald: “The captain of an aircraft of the Russian airline Pobeda (Victory) announces to passengers that the war against Ukrain…,—,0,0
2819,1,1.5024636355070607e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…","Explain, Narrow",0,0
2820,2,1.5024662511336366e+18,RT @JackDetsch: Here is the Ukrainian statement https://t.co/d5qzY6ouVD,Explain,0,0
2821,3,1.5024445287033487e+18,RT @Euan_MacDonald: “The captain of an aircraft of the Russian airline Pobeda (Victory) announces to passengers that the war against Ukrain…,Engage,0,0
2822,4,1.5024447292371272e+18,"RT @biannagolodryga: This Russian airline Captain for the win today. After welcoming passengers he says, in Russian: “On behalf of myself -…",Engage,0,0
2823,5,1.5024520081958216e+18,#Україна  ✊ #Ukriane #StopWarInUkraine #StandWithUkriane #UkraineUnderAttack #PutinWarCrimes Fu * k You Putin! ! !,Engage,0,0
2824,6,1.5024645924962796e+18,RT @manasloo1: @666_mancer Maybe they're these https://t.co/4Apd1b3X2d,—,0,0
2825,7,1.5024531740613878e+18,"@varlamov Things like this are happening just right now - and you , with  your  fucking problems""   https://t.co/qi1VILXEnj""",Explain,0,0
2826,8,1.502462704442753e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2827,9,1.5024398719900836e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…",Explain,0,0
2828,10,1.5024579486350377e+18,"RT @nicholay1124: ""Stop hating Russians""  – А movement in support of Russian people is gaining popularity in the EU &amp; USA.","Engage, Boost",0,0
2829,11,1.5024548476516923e+18,@russia oooooopsy,—,0,0
2830,12,1.502442800943673e+18,"RT @biannagolodryga: This Russian airline Captain for the win today. After welcoming passengers he says, in Russian: “On behalf of myself -…",Explain,0,0
2831,13,1.502447021902422e+18,"RT @Andy_Scollick: ""The first group of Israeli doctors arrived on the border of Ukraine and Moldova. As part of humanitarian aid to refugee…",Explain,0,0
2832,14,1.5024375068093112e+18,"Revelation 21:8  But as for the cowardly, the faithless, the detestable, as for murderers, the sexually immoral, sorcerers, idolaters, and all liars, their portion will be in the lake that burns with fire and sulfur, which is the second death.” https://t.co/1qxGCAzgl4","Dismay, Neutralize",1,0
2833,15,1.5024441984565903e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2834,16,1.5024421412258284e+18,RT @Euan_MacDonald: “The captain of an aircraft of the Russian airline Pobeda (Victory) announces to passengers that the war against Ukrain…,"Engage, Narrow",0,0
2835,17,1.502464376728658e+18,"RT @MelaniePodolyak: The author of the phrase ""I have chopped the greens like a red commissar chopped Ukrainian villagers"" on his cooking s…",1.502464376728658e+18,0,0
2836,18,1.5024115221060854e+18,❗️Do you believe Russians? And the red cross believes - Russian terrorists use the RС to redeploy the military:  #stoprussia #Україна #ukraine #UkraineWar #ukraineunderattack #RC https://t.co/8zpThdIwFw,Explain,0,0
2837,19,1.5024628144722412e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2838,20,1.5024632698602578e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2839,21,1.502455030607237e+18,"RT @OxanaShevel: Putin's ""Russian World"" is when Kadyrov's Chechens and Assad's Syrians are killing peaceful Ukrainians",Engage,0,0
2840,22,1.5024616729837115e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2841,23,1.502245682064855e+18,Germany is likely smuggling spare parts to Russian military vehicles. Poland discovered the convoy of unidentified trucks at the border with Belarus.,Engage,0,0
2842,24,1.5024620836187177e+18,"#Nebenzia: The activity of biolabs in #Ukraine that we track back to 2014, and #US-implemented program of so-called reform of  healthcare system triggered uncontrolled growing incidence of dangerous and economically relevant #infections in Ukraine. https://t.co/WoAxsKQT5l","Distort, Distract, Neutralize, Narrow",0,0
2843,25,1.5023767874221097e+18,"Russian forces launched attacks in urban areas such as Kyiv, Kharkiv and Mariupol on Friday. Airstrikes also targeted Dnipro, a major industrial hub in the east and Ukraine’s fourth-largest city, for the first time. https://t.co/XE6aH6o8Tt https://t.co/nXY6kQNhQK",Explain,0,0
2844,26,1.502466965306237e+18,RT @kootnikoff: Because the right are #Putin's lapdogs? #RussianDisinformation  ‘U.S. #bioweapons labs’ #Ukraine  #Україна https://t.co/DLPltTKW1a,"Dismay, Neutralize, Neglect",1,0
2845,27,1.5024515189345075e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…","Dismay, Narrow",1,0
2846,28,1.50243443648231e+18,"RT @loogunda: Conversation between Ukrainian civilians and Russian troops: - If we leave, we will be defectors. - If you don't leave, you'l…","Dismay, Narrow",1,0
2847,29,1.5024482468657316e+18,"#Россия #أوكرانيا #Ukraine #Киев #Украина #بوتين #Putin #كييف #Kiev  Telephone communications, distances are far from credibility and the reader Zelensky on the table In front of Biden carrying the bag now https://t.co/cxjJeGLxYs","Dismay, Neutralize, Neglect",1,0
2848,30,1.5024505221710193e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2849,31,1.5024606453834342e+18,RT @sentdefender: Russian Soldiers are seriously using Equipment from the 1950s from the Gas Mask to the Helmets it doesn't seem like they…,"Dismiss, Neutralize",0,0
2850,32,1.5024507507057132e+18,#Україна  ✊ #Ukriane #StopWarInUkraine #StandWithUkriane #UkraineUnderAttack #PutinWarCrimes Fu * k You Putin! ! !,"Dismay, Build",1,0
2851,33,1.502446825193812e+18,"RT @loogunda: ""Russian orcs destroyed the Museum of Antiquities in Chernihiv – a historical monument of the XIX century. The first exhibits…","Dismay, Distract, Narrow",1,0
2852,34,1.5024503183945933e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2853,35,1.502464310919979e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,"Dismay, Boost",1,0
2854,36,1.4972972398106624e+18,My friend in #Kyiv with a message. This is Putin’s war.  #standwithUkraine #УкраїнаЧинитимеОпір #Україна #PutinsWar https://t.co/AuwqYr0KcP,"Engage, Boost",0,0
2855,37,1.5024318829396173e+18,I agree. I meant to say that Putin is TRYING t turn Russia into North Korea. But he will fail.,"Dismay, Neutralize, Narrow",1,0
2856,38,1.5024479924142858e+18,RT @EJ_Burrows: Russian state TV talk show host Ivan Urgant has apparently left Russia with his family. His show was taken off the air afte…,"Distract, Narrow",0,0
2857,39,1.5024597204808335e+18,RT @freeWorld2: Bold russian captain tells his passengers what he is thinking about the war in #Ukraine,"Engage, Build",0,0
2858,40,1.5024458546069012e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2859,41,1.5024645537366794e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,"Dismay, Neutralize, Narrow",1,0
2860,42,1.5024573258058424e+18,"All I see are Russian soldiers peacefully leaving, not even hurting the dog.","Distort, Distract, Neutralize, Narrow",0,0
2861,43,1.502460721350824e+18,"RT @MelaniePodolyak: The author of the phrase ""I have chopped the greens like a red commissar chopped Ukrainian villagers"" on his cooking s…",Engage,0,0
2862,44,1.502450430546219e+18,RT @JackDetsch: Here is the Ukrainian statement https://t.co/d5qzY6ouVD,Explain,0,0
2863,45,1.5024649346213683e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,Explain,0,0
2864,46,1.502450007517057e+18,"RT @DrDinD: ""The commander of the aircraft of the Russian airline Pobeda announced to the passengers that the war with Ukraine is a crime""…","Engage, Distract, Narrow",0,0
2865,47,1.502460262338777e+18,→ ⬛️ Tank ⬛️  → ⬛️ Tanque ⬛️ #Army #Military #Russian #Ucrania  #Ukraine #Ukrainian #Russie     #यूक्रेन #Україна       https://t.co/04cR9XDqFE,—,0,0
2866,48,1.5022510569188598e+18,"@LambethWarp @ViolentLeftist @thecoleslaws Did they?  How do you know?  Did the dead dudes from Snake Island confirm this, or was it the ‘Ghost of Kyiv’?","Dismay, Distract, Neutralize",1,0
2867,49,1.5023823835841413e+18,"#Ukraine: Very dramatic footage of a Russian convoy ambushed yesterday, showing the destruction of a T-72(B3) and a BTR-82A, as well as the detonation of an unseen Russian vehicle. https://t.co/R8JwSGMQUS","Explain, Dismay, Boost",1,0
2868,50,1.5024400281858007e+18,"RT @leonidragozin: Vitaly Kim, governor of the war-torn Mykolayiv region: “A country that has a chicken on its state emblem can never defea…","Dismay, Neutralize",1,0
2869,51,1.5024494963237233e+18,"RT @mbk_center: Pilot ‍✈️of the Russian airline Pobeda publicly announces on the board of the plane✈️, noting that he does not speak on be…","Engage, Build",0,0
2870,52,1.5024616656773898e+18,RT @OlgaNYC1211: Allegedly Putin has launched a crackdown on the 5th directorate of FSB. Its leadership was placed under house arrest accor…,"Explain, Dismay, Build",1,0
2871,53,1.502439535304581e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2872,54,1.502452116119593e+18,"RT @radabnr: Belarusian blogger and prominent @Wikipedia author Mark Bernshteyn was today arrested by #Lukashenka's police. Recently, propaganda published his private information and accused him of disseminating false information""  #FreeBelarus #Belarus #Беларусь https://t.co/UwFZ7GPCc4""","Explain, Back, Boost",0,0
2873,55,1.5024547655481508e+18,RT @anneapplebaum: Ukrainians believe that the Russians are planning to create a catastrophe at one of the nuclear power plants they occupy…,"Dismay, Narrow",1,0
2874,56,1.5024565135327642e+18,"RT @MelaniePodolyak: The author of the phrase ""I have chopped the greens like a red commissar chopped Ukrainian villagers"" on his cooking s…","Engage, Build",0,0
2875,57,1.502461834980438e+18,RT @JackDetsch: Here is the Ukrainian statement https://t.co/d5qzY6ouVD,Explain,0,0
2876,58,1.5024484927022817e+18,"To all blind persons that use #denazification #DenazifyUkraine  Do you live in a cavern with just a phone and Twitter?  It may have extremists everywhere: Ukraine, Russia, elsewhere.   But by the time you play with your phones, the reality is this:","Dismay, Narrow",1,0
2877,59,1.5024418890054042e+18,"RT @RALee85: The Ukrainian MoD claims that Major General Andrei Kolesnikov was killed. Note, Kolesnikov is the commander of the 29th Combin…",Explain,0,0
2878,60,1.502445018539307e+18,Mr. @jensstoltenberg please keep this in mind.,—,0,0
2879,61,1.5024386466406932e+18,RT @IntelCrab: Heavy Russian airstrikes in #Mykolaiv:,Explain,0,0
2880,62,1.5024463205938708e+18,RT @militarnyi_en: Today we congratulate this elderly couple who kicked out three russian soldiers from their yard.  #UkrainianHeroes #Ukra…,"Engage, Back",0,0
2881,63,1.502330101127594e+18,Video : Recently captured Russian tank placed in service of the 93rd Mechanized Brigade of the Ukrainian Ground Forces. The Brigade is now fighting the Russians with their own tank. #Russia #Ukraine https://t.co/y2IkoPZ6vu,Explain,0,0
